Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,INCHIKEY,SMILES
30544,12.754,677.28436,Hv-NCC-1,[M-H]-,INOJDBSSBUQCKE-UHFFFAOYNA-N,COC(=O)C1C(C2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C(O)CO)=C3C)N2)C2=C(C(C)=C(CC3=C(CCO)C(C)=C(N3)C=O)N2)C1=O
30545,12.453,677.28473,Hv-NCC-1,[M-H]-,INOJDBSSBUQCKE-UHFFFAOYNA-N,COC(=O)C1C(C2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C(O)CO)=C3C)N2)C2=C(C(C)=C(CC3=C(CCO)C(C)=C(N3)C=O)N2)C1=O
30546,16.62,677.30133,"(2S)-2-(3-benzyl-2,4-dioxoimidazolidin-1-yl)-N-[(2S,3R)-3-hydroxy-4-[(4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]-1-phenylbutan-2-yl]-3-methylbutanamide",[M-H]-,LYCCHGXDSIPYHD-MVIDNBQJSA-N,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C(C(C)C)N2CC(=O)N(C2=O)CC3=CC=CC=C3)O)S(=O)(=O)C4=CC=C(C=C4)OC
30548,14.885,677.36823,Myrtucommulone G;(+)-Myrtucommulone G,[M-H]-,VCHNRICAPWWRIS-CWHGBFNVNA-N,CCCCCC(=O)C1=C(O)C2=C(OC3=C([C@@H]2C(C)C)C(=O)C(C)(C)C(=O)C3(C)C)C2=C1O[C@@]1(O)[C@H]([C@@H]2C(C)C)C(=O)C(C)(C)C(=O)C1(C)C
30552,16.644,677.41333,UNPD124130,[M-H]-,VCEVJQODZQDDCZ-MXAFQIAPNA-N,CCCCCCCCCCCC(=O)O[C@H]1[C@@H](O[C@]2(COC(C)=O)O[C@H](CO)[C@@H](O)[C@@H]2OCC(C)C)O[C@H](CO)[C@@H](O)[C@@H]1OCC(C)C
30555,15.037,677.48584,PubChem_6188027,[M-H]-,BBCKQIWNMBFBBV-MDZDMXLPSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCO
30556,15.161,677.48676,PubChem_6188027,[M-H]-,BBCKQIWNMBFBBV-MDZDMXLPSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCO
30557,18.425,677.50146,CNP0446943,[M-H]-,VPPATWRHILAJHT-UHFFFAOYSA-N,O=C(O)CC1(O)CNC2(C)CC(N)NC(CC3=CC=CC(=C3)CC4CC5CC(CCC65NC(C)C(O)CC6)C4CCC7(CCCC7)CC1)C2
30561,1.102,678.09717,UDP-N-acetylmuraminate,[M-H]-,NQBRVZNDBBMBLJ-UHFFFAOYNA-N,CC(OC1C(O)C(CO)OC(OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2O)N2C=CC(=O)NC2=O)C1NC(C)=O)C(O)=O
30563,11.228,678.10071,UDP-N-acetylmuraminate,[M-H]-,NQBRVZNDBBMBLJ-UHFFFAOYNA-N,CC(OC1C(O)C(CO)OC(OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2O)N2C=CC(=O)NC2=O)C1NC(C)=O)C(O)=O
30564,6.428,678.12408,PubChem_5078379,[M-H]-,LJHHMZCWEHNAND-UHFFFAOYSA-N,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)Cl)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N(C)C4=C(N(N(C4=O)C5=CC=CC=C5)C)C
30570,16.11,678.40045,"1,2,5,7-tetrahydroxy-21-{2-[2-(hydroxymethyl)phenyl]-1-(methylamino)ethyl}-14-methyl-4-(3-methylbutyl)-18-oxo-19-oxahexacyclo[12.10.0.0?,??.0?,??.0??,??.0??,??]tetracos-16-ene-10-carbaldehyde",[M-H]-,GBIPKIQJJDHJGN-UHFFFAOYSA-N,O=CC12CCC(O)CC2(O)C(CCC(C)C)CC3(O)C1CCC4(C)C5C6=CC(=O)OC6C(CC5CC34O)C(NC)CC=7C=CC=CC7CO
30589,10.095,679.19067,"{3,4,5-trihydroxy-6-[2-hydroxy-4-(3-oxo-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}prop-1-en-1-yl)phenoxy]oxan-2-yl}methyl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",[M-H]-,GESDPGMCBUDDMA-UHFFFAOYSA-N,O=C(OCC1OC(OC2=CC=C(C=CC(=O)OC3OC(CO)C(O)C(O)C3O)C=C2O)C(O)C(O)C1O)C=CC4=CC=C(O)C(OC)=C4
30591,7.841,679.211,UNPD148452,[M-H]-,FYOKMCCRNALUHS-XFGNCOPQNA-N,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)=C1
30592,7.915,679.21136,Scabran G3;(-)-Scabran G3,[M-H]-,GLKHPOLKBCCZTM-MNYURZOVNA-N,OC[C@H]1O[C@@H](OC[C@H]2OC(OC[C@H]3O[C@@H](O[C@@H]4OC=C5C(=O)OCC=C5[C@H]4C=C)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
30594,12.733,679.37177,Tenuifolin,[M-H]-,DBJLNNAUDGIUAE-VWORFQABNA-N,CC1(C)CC[C@@]2(CC[C@]3(CO)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)([C@@H]5CC[C@@]34C)C(O)=O)[C@@H]2C1)C(O)=O
30595,16.478,679.42926,"PA(18:4(6Z,9Z,12Z,15Z)/17:1(9Z))",[M-H]-,PBJYXSDMZJEXQY-CFUXRPQENA-N,CCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(O)=O
30597,11.1,679.79846,PubChem_21150732,[M-2H]2-,BOLNUPILDNGIIY-UHFFFAOYSA-N,COC(=O)NC1=CC=C(C=C1)SSI
30608,6.433,680.1391,PubChem_11216092,[M-H]-,FRRMZQBDTQUUGU-WSDWGDPWSA-N,C(CNC(=O)CBr)COC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)O)O)O
30609,6.391,680.1394,PubChem_135795929,[M-H]-,WLFHIMKENBTDSI-UHFFFAOYSA-N,COC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3=CC4=C(C=C3)OC(=N4)C5=C(C=C(C=C5)NC(=O)CSC6=NC7=C(N6)C=C(C=C7)OC)O
30610,7.522,680.16113,"3-(2H-1,3-benzodioxol-5-yl)-3-{7-chloro-2'-hydroxy-4,6-dimethoxy-6'-methyl-3,4'-dioxo-3H-spiro[1-benzofuran-2,1'-cyclohexan]-2'-en-3'-yl}-N-[(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)methyl]propanamide",[M-H]-,KQXUWTBNIOCHCS-UHFFFAOYSA-N,O=C1C=C(N(C(=O)N1C)C)CNC(=O)CC(C2=CC=C3OCOC3=C2)C=4C(=O)CC(C)C5(OC=6C(Cl)=C(OC)C=C(OC)C6C5=O)C4O
30613,8.056,680.36444,"[3-(ethylamino)-1,2,3,4,4a,7,8,8a-octahydronaphthalen-2-yl]methyl 7a-(2-{1-[1-(2-aminopyridin-4-yl)cyclohexyl]propan-2-ylidene}-3-hydroxypropyl)-2,7-dioxo-1aH,2H,7H,7aH-naphtho[2,3-b]oxirene-1a-carboxylate",[M-H]-,OXSKXFKMKWDRCI-UHFFFAOYSA-N,O=C(OCC1CC2CCC=CC2CC1NCC)C34OC4(C(=O)C=5C=CC=CC5C3=O)CC(=C(C)CC6(C=7C=CN=C(N)C7)CCCCC6)CO
30615,15.863,680.41614,"13,21,22,32-tetrahydroxy-30-{[(3-methoxypropyl)amino]methyl}-28-oxo-17-(propan-2-yl)-29-oxaoctacyclo[22.5.2.1??,??.0?,??.0?,??.0?,??.0?,??.0??,??]dotriaconta-26,30-diene-10-carbaldehyde",[M-H]-,XGEKVDWEDUNYMQ-UHFFFAOYSA-N,O=CC12CCC(O)C3CCC(CC(CC4(O)C1CCC56CCCCC78OC(=O)C=C8C6C(C=C7CNCCCOC)CC45O)C32O)C(C)C
30617,1.215,680.89746,PubChem_3590754,[M-H]-,IUHHHJIZFNZQSI-UHFFFAOYSA-N,C1=CC=C2C=C(C(=CC2=C1)C(=O)NN=CC3=CC(=C(C(=C3)I)OCC4=CC=C(C=C4)Cl)I)O
30618,1.496,680.8985,PubChem_57253023,[M-H]-,JZZLLQKGFPOHOG-UHFFFAOYSA-N,C1=CC2=C(C(=C1)O)N=C(C=C2)C(N(C(P(=O)(O)O)P(=O)(O)O)C(P(=O)(O)O)P(=O)(O)O)(P(=O)(O)O)P(=O)(O)O
30619,1.188,680.8985,PubChem_3590754,[M-H]-,IUHHHJIZFNZQSI-UHFFFAOYSA-N,C1=CC=C2C=C(C(=CC2=C1)C(=O)NN=CC3=CC(=C(C(=C3)I)OCC4=CC=C(C=C4)Cl)I)O
30620,1.651,680.8988,PubChem_136815930,[M-H]-,JVJPEWPQZFOQAX-ZRGSRPPYSA-N,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2SCC(=O)NN=CC4=C(C(=CC(=C4)I)I)O
30623,20.603,680.92126,PubChem_137062934,[M-H]-,GXYQYGUITRHDTB-HYARGMPZSA-N,CCOC1=C(C(=CC(=C1)C=C2C(=O)NC(=NC3=CC=CC=C3I)S2)I)OCC4=CC=CC=C4
30624,20.72,680.92181,PubChem_137080209,[M-H]-,LPJYIPDWHMIWBI-LPYMAVHISA-N,CC1=CC=C(C=C1)N=C2NC(=O)C(=CC3=CC(=C(C(=C3)I)OCC4=CC=C(C=C4)I)OC)S2
30625,19.226,680.94641,PubChem_158313648,[M-H]-,GNZFJLHVQMCVRB-NBYLFPLKSA-N,CC(CC(=O)C1=C(C=C(C=C1)C(=CC(C2=CC(=C(C(=C2)Cl)Cl)Cl)C(C)(F)F)F)Br)CS(=O)(=O)CC(C)(F)F
30626,19.126,680.94653,PubChem_158313648,[M-H]-,GNZFJLHVQMCVRB-NBYLFPLKSA-N,CC(CC(=O)C1=C(C=C(C=C1)C(=CC(C2=CC(=C(C(=C2)Cl)Cl)Cl)C(C)(F)F)F)Br)CS(=O)(=O)CC(C)(F)F
30627,18.933,680.94708,PubChem_9672406,[M-H]-,REBQFOYYAICGMZ-OCHFTUDZSA-N,COC1=C(C=C(C=C1)C(=O)NN=CC2=CC=C(C=C2)C=NNC(=O)C3=CC(=C(C=C3)OC)I)I
30629,10.239,681.14099,"4-[[(2R,3R)-6-[(2R,3R)-3-(3-carboxypropanoyloxy)-5,7-dihydroxy-4-oxo-2,3-dihydrochromen-2-yl]-3-(4-hydroxy-3-methoxyphenyl)-2,3-dihydro-1,4-benzodioxin-2-yl]methoxy]-4-oxobutanoic acid",[M-H]-,JXTPWYSSFFOISU-BMSWWXRLSA-N,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)OC(=O)CCC(=O)O)COC(=O)CCC(=O)O)O
30631,12.184,681.16876,8-Hydroxyhesperetin 7-[6-acetylglucosyl-(1->2)-glucoside],[M-H]-,LORXOTCKKVEWGS-UHFFFAOYNA-N,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C(O)=C(OC1OC(CO)C(O)C(O)C1OC1OC(COC(C)=O)C(O)C(O)C1O)C=C2O
30632,10.154,681.16913,8-Hydroxyhesperetin 7-[6-acetylglucosyl-(1->2)-glucoside],[M-H]-,LORXOTCKKVEWGS-UHFFFAOYNA-N,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C(O)=C(OC1OC(CO)C(O)C(O)C1OC1OC(COC(C)=O)C(O)C(O)C1O)C=C2O
30633,5.945,681.19043,"3-oxo-3-[(3,4,5-trihydroxy-6-{[14-(hydroxymethoxy)-15-methoxy-3-({1H,5H-pyrrolo[3,4-b]pyrrol-5-yl}methyl)-8,17-dioxatetracyclo[8.7.0.0?,?.0??,??]heptadeca-2,4,6,11(16),12,14-hexaen-5-yl]oxy}oxan-2-yl)methoxy]propanoic acid",[M-H]-,FCNFUXXTSURVGE-UHFFFAOYSA-N,O=C(O)CC(=O)OCC1OC(OC=2C=C3OCC4C5=CC=C(OCO)C(OC)=C5OC4C3=C(C2)CN6C=C7C=CNC7=C6)C(O)C(O)C1O
30634,10.41,681.20569,"4-({6-[(acetyloxy)methyl]-3,4,5-trihydroxyoxan-2-yl}oxy)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)oxan-3-yl 3-(3,4-dihydroxyphenyl)prop-2-enoate",[M-H]-,MMSLLYRTBSZHLL-UHFFFAOYSA-N,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OC(COC(=O)C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(O)=C4
30635,12.789,681.22021,UNPD67809,[M-H]-,KPMZYGUIZDRZNP-JQJHQQQBNA-N,COC1=C(O)C=CC(=C1)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2C1=CC(OC)=C(O[C@@H]2O[C@H](COC(=O)\C=C\C3=CC(O)=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]2O)C=C1
30636,10.566,681.24194,Pinoresinol diglucoside;(-)-Pinoresinol diglucoside,[M-H]-,ZJSJQWDXAYNLNS-DKWSDEIMNA-N,COC1=CC(=CC=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2C1=CC(OC)=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1
30637,8.903,681.242,Pinoresinol diglucoside;(-)-Pinoresinol diglucoside,[M-H]-,ZJSJQWDXAYNLNS-DKWSDEIMNA-N,COC1=CC(=CC=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2C1=CC(OC)=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1
30639,14.813,681.29919,"2-amino-4-({1-[(carboxymethyl)carbamoyl]-2-{11'-oxo-14'-[(pyridin-4-yl)methyl]-10'-oxaspiro[cyclopentane-1,7'-tricyclo[7.6.1.0??,??]hexadecane]-9'(16'),13'-dien-8'-ylsulfanyl}ethyl}carbamoyl)butanoic acid",[M-H]-,FFISSKDPVMWQNM-UHFFFAOYSA-N,O=C(O)CNC(=O)C(NC(=O)CCC(N)C(=O)O)CSC1C=2OC(=O)C3C=C(CC=4C=CN=CC4)CC(C23)CCCCCC51CCCC5
30640,11.2,681.34833,Evobioside,[M-H]-,OQZGLOBKVNEEPK-UHFFFAOYNA-N,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(CCC43O)C3=CC(=O)OC3)C2)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
30642,17.868,681.41357,"7-hydroxy-1-{4-[(8-hydroxy-3,4-dihydro-2H-1-benzopyran-5-yl)methyl]piperidin-4-yl}-1-({2'-oxo-octahydro-1'H-spiro[cyclopentane-1,3'-quinolin]-8'a-yl}carbonyloxy)octan-3-yl acetate",[M-H]-,UUHSEAAFNRGARZ-UHFFFAOYSA-N,O=C(OC(CCCC(O)C)CC(OC(=O)C12NC(=O)C3(CCCC3)CC2CCCC1)C4(CC5=CC=C(O)C=6OCCCC65)CCNCC4)C
30643,17.61,681.41425,Dehydro fucoxanthin acetate,[M-H]-,FGAMQNGFFIKHJD-MCBDCWICSA-N,C(C=C(C=CC=C(C(=O)CC(C(C)(C)3)(O2)C(CC(OC(C)=O)C3)2C)C)C)=CC=C(C=CC=C(C)C=C=C(C1=C)C(CC(C1)OC(C)=O)(C)C)C
30645,19.42,681.45148,"PA(18:4(6Z,9Z,12Z,15Z)/17:0)",[M-H]-,MWLHQUUVZMHUTO-JPCURUHTNA-N,CCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(O)=O
30646,20.802,681.45166,"PA(13:0/22:4(7Z,10Z,13Z,16Z))",[M-H]-,ZEYVQKGUONNJLX-DUCMNOFTNA-N,CCCCCCCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
30647,16.297,681.45166,"PA(13:0/22:4(7Z,10Z,13Z,16Z))",[M-H]-,ZEYVQKGUONNJLX-DUCMNOFTNA-N,CCCCCCCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
30649,22.166,681.45172,"PA(18:3(9Z,12Z,15Z)/17:1(9Z))",[M-H]-,DFNLDUKPMBUJNQ-XDHDPYJXNA-N,CCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP(O)(O)=O
30650,21.069,681.45184,"PA(15:1(9Z)/20:3(8Z,11Z,14Z))",[M-H]-,WUVODYAXYZAYNG-WPEHWWKHNA-N,CCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
30652,17.666,681.45184,"PA(17:1(9Z)/18:3(6Z,9Z,12Z))",[M-H]-,BDNIYYGJAUPJGS-JYWFWPOPNA-N,CCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
30653,18.908,681.45203,"PA(17:1(9Z)/18:3(6Z,9Z,12Z))",[M-H]-,BDNIYYGJAUPJGS-JYWFWPOPNA-N,CCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
30654,18.764,681.45203,"PA(15:1(9Z)/20:3(8Z,11Z,14Z))",[M-H]-,WUVODYAXYZAYNG-WPEHWWKHNA-N,CCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
30655,17.551,681.45203,"PA(15:1(9Z)/20:3(8Z,11Z,14Z))",[M-H]-,WUVODYAXYZAYNG-WPEHWWKHNA-N,CCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
30656,21.5,681.45215,"PA(17:1(9Z)/18:3(6Z,9Z,12Z))",[M-H]-,BDNIYYGJAUPJGS-JYWFWPOPNA-N,CCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
30657,23.433,681.45215,"PA(13:0/22:4(7Z,10Z,13Z,16Z))",[M-H]-,ZEYVQKGUONNJLX-DUCMNOFTNA-N,CCCCCCCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
30658,17.423,681.45227,"PA(13:0/22:4(7Z,10Z,13Z,16Z))",[M-H]-,ZEYVQKGUONNJLX-DUCMNOFTNA-N,CCCCCCCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
30659,16.109,681.45233,"PA(15:1(9Z)/20:3(8Z,11Z,14Z))",[M-H]-,WUVODYAXYZAYNG-WPEHWWKHNA-N,CCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
30660,18.217,681.45233,"PA(20:4(8Z,11Z,14Z,17Z)/15:0)",[M-H]-,TXCSWIQGBURGLW-SVSQXTJPSA-N,CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(O)=O
30661,17.312,681.45239,"PA(13:0/22:4(7Z,10Z,13Z,16Z))",[M-H]-,ZEYVQKGUONNJLX-DUCMNOFTNA-N,CCCCCCCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
30662,23.392,681.45251,"PA(17:1(9Z)/18:3(6Z,9Z,12Z))",[M-H]-,BDNIYYGJAUPJGS-JYWFWPOPNA-N,CCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
30663,16.196,681.4527,snatzkein B,[M-H]-,QWJFFNXSWQZKKL-ODJZZKLHSA-N,CC(C)(O)[C@@H]1[C@@H](O)C[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6OCCO)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12
30664,13.826,681.4585,14-Acetoxy-15-hydroxyirpexan,[M-H]-,IULXNECTRWHKDM-PFCKURMZNA-N,CC(C)=CCC\C(C)=C\CCC(C)(O)C(CCC(OC(C)=O)C(C)(O)CC\C=C(/C)CCC=C(C)C)O[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1O
30666,12.383,681.79681,PubChem_13335371,[M-2H]2-,ZSDPTYICJFWPMY-UHFFFAOYSA-N,COC(=O)CC(C1=CC=CC=C1)[Ge](Cl)(Cl)Cl
30667,5.299,682.09583,PubChem_118242621,[M-H]-,XWUVZPMMXMOUJJ-RIRIQPCKSA-N,CC(=O)NC1CC(C(OC1OC2CC(C(OC2C(=O)O)OC3C(OC(C3O)C=O)COS(=O)(=O)O)O)COS(=O)(=O)O)OC
30669,8.461,682.23773,PubChem_88314840,[M-H]-,CGOBVTWVIBBPIS-ZJDSRLBBSA-N,COC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC)C(C4C(CC(O4)N5C=CC(=O)NC5=O)O)OCCCNC(=O)C(F)(F)F
30670,10.135,682.27356,"3-(14,16-dihydroxy-3-methyl-1,7-dioxo-3,4,5,6,7,8,9,10-octahydro-1H-2-benzoxacyclotetradecin-15-yl)-N-[2-(3-hydroxy-2-oxo-1,2-dihydroquinoxalin-1-yl)ethyl]-3-(4-methoxyphenyl)propanamide",[M-H]-,KYSHYCSTDGFDLF-UHFFFAOYSA-N,O=C1OC(C)CCCC(=O)CCCC=CC=2C=C(O)C(=C(O)C12)C(C3=CC=C(OC)C=C3)CC(=O)NCCN4C(=O)C(O)=NC=5C=CC=CC54
30671,16.365,682.41113,Nodulisporic acid C1;(-)-Nodulisporic acid C1,[M-H]-,MCGZCRGDIAILMI-DAAREIOYNA-N,CC(C)=CCC1=C2[C@@H](O)[C@H]3C(=CC(C)(C)OC3(C)C)C2=CC2=C1NC1=C2C[C@@H]2CC[C@H]3[C@]4(C)C[C@H](O[C@@]4(O)CC[C@]3(C)[C@@]12C)\C=C(/C)C(O)=O
30672,16.047,682.43146,UNPD169190,[M-H]-,YDJJCJBDWQCCPB-ZXAGOYRMNA-N,CC[C@H](C)[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C1=O)[C@](C)(O)CC)C(C)C
30682,13.304,683.14026,"4-{5-[1-(4-{1-[5-(4-carboxyphenyl)furan-2-yl]-3-methoxy-3-oxopropyl}-2,5-dihydroxy-3,6-dioxocyclohexa-1,4-dien-1-yl)-3-methoxy-3-oxopropyl]furan-2-yl}benzoic acid",[M-H]-,FCRCZMBLDZJJJJ-UHFFFAOYSA-N,O=C(O)C=1C=CC(=CC1)C=2OC(=CC2)C(C=3C(=O)C(O)=C(C(=O)C3O)C(C=4OC(=CC4)C=5C=CC(=CC5)C(=O)O)CC(=O)OC)CC(=O)OC
30683,6.773,683.18439,UNPD64318,[M-H]-,ZFVPSEAVZVYYEB-IFMKTOAYNA-N,OC[C@H]1O[C@@H](OC2=C(O)C=C(C[C@H](OC(=O)\C=C\C3=CC(O)=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)C(O)=O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
30685,11.403,683.18457,UNPD64318,[M-H]-,ZFVPSEAVZVYYEB-IFMKTOAYNA-N,OC[C@H]1O[C@@H](OC2=C(O)C=C(C[C@H](OC(=O)\C=C\C3=CC(O)=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)C(O)=O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
30686,5.745,683.18475,UNPD64318,[M-H]-,ZFVPSEAVZVYYEB-IFMKTOAYNA-N,OC[C@H]1O[C@@H](OC2=C(O)C=C(C[C@H](OC(=O)\C=C\C3=CC(O)=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)C(O)=O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
30687,5.802,683.18494,"Veronicafolin 3-glucosyl-(1->3)-galactoside;Quercetagetin 6,7,3'-trimethyl ether 3-glucosyl-(1->3)-galactoside",[M-H]-,IBJYUBBWXDGEMB-SQMUGWTNNA-N,COC1=CC(=CC=C1O)C1=C(O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)C2O)C(=O)C2=C(O1)C=C(OC)C(OC)=C2O
30688,6.822,683.185,"Chrysosplenol C 6,4'-diglucoside",[M-H]-,FDCFULFSCKUVRP-IEHJVZHQNA-N,COC1=CC2=C(C(O)=C1O[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1O)C(=O)C(OC)=C(O2)C1=CC(OC)=C(O[C@@H]2O[C@@H](CO)[C@@H](O)C(O)C2O)C=C1
30689,6.711,683.18524,UNPD64318,[M-H]-,ZFVPSEAVZVYYEB-IFMKTOAYNA-N,OC[C@H]1O[C@@H](OC2=C(O)C=C(C[C@H](OC(=O)\C=C\C3=CC(O)=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)C(O)=O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
30690,6.358,683.1853,UNPD64318,[M-H]-,ZFVPSEAVZVYYEB-IFMKTOAYNA-N,OC[C@H]1O[C@@H](OC2=C(O)C=C(C[C@H](OC(=O)\C=C\C3=CC(O)=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)C(O)=O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
30692,11.415,683.22095,UNPD179112,[M-H]-,WOLULVRGBCBAIJ-PHOQRANANA-N,COC1=C(O)C=CC(\C=C\C(=O)O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](O[C@@H]3[C@@H]4O[C@]4(CO)[C@@H]4[C@H]3C=CO[C@H]4O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)=C1
