Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,INCHIKEY,SMILES
89276,16.306,725.461,"6-({18-carboxy-15-cyclohexyl-6,10,10,14,21-pentamethylhexacyclo[19.3.1.0?,??.0?,??.0?,??.0?,??]pentacosa-2,23-dien-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",[M+H]+,PTHJDVXRMSBGHJ-UHFFFAOYSA-N,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C67C=CCC(C)(CCC6(C(=O)O)CCC5(C8CCCCC8)C4(C)CCC3C2(C)C)C7)C(O)C(O)C1O
89286,18.729,725.52118,PubChem_19996625,[M+2H]2+,KMFUYNWEDMZAMH-UHFFFAOYSA-N,CSC1=C(N=C(N=C1Br)Br)Br
89289,20.282,725.53326,PubChem_153835317,[M+H]+,BHVJWWYIDXAVKX-WPGFFWJHSA-N,CCCCCCCCCCCCCCCC(O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(CO)O
89290,20.24,725.53418,PubChem_123650634,[M+H]+,NDOVEHHNUDBMKR-UHFFFAOYSA-N,CCCCCC=CCC=CCCCCCCCC(=O)OCCCCOC1=CC(=CC(=C1)C=O)OCCCCOC(=O)CCCCCCC=CCCC
89305,7.262,726.22455,"2-{2-[7-chloro-4,6-dimethoxy-2'-(4-methoxyphenyl)-6'-methyl-3,4'-dioxo-6',7'-dihydro-3H,4'H-2,5'-spirobi[[1]benzofuran]-3'-yl]acetamido}-3-(1H-indol-3-yl)-N-methylpropanamide",[M+H]+,GGQWGWYFFRYWNG-UHFFFAOYSA-N,O=C(NC(C(=O)NC)CC1=CNC=2C=CC=CC21)CC3=C(OC4=C3C(=O)C5(OC=6C(Cl)=C(OC)C=C(OC)C6C5=O)C(C)C4)C=7C=CC(OC)=CC7
89310,13.263,726.32031,"(3S,3'S,4'R,6'S,8'R,8'aR)-5-[2-(1-hydroxycycloheptyl)ethynyl]-6'-[4-(2-hydroxyethoxy)phenyl]-1',2-dioxo-3',4'-diphenyl-8'-spiro[1H-indole-3,7'-4,6,8,8a-tetrahydro-3H-pyrrolo[2,1-c][1,4]oxazine]carboxamide",[M+H]+,ADMHUAXYRSOXQM-YJUMBVKENA-N,NC(=O)[C@H]1[C@H]2N([C@@H](C3=CC=C(OCCO)C=C3)[C@]11C(=O)NC3=C1C=C(C=C3)C#CC1(O)CCCCCC1)[C@@H]([C@@H](OC2=O)C1=CC=CC=C1)C1=CC=CC=C1
89315,16.646,726.43268,"PS(12:0/20:5(5Z,8Z,11Z,14Z,17Z))",[M+H]+,CQYDNNORIADLEH-UHALTZIMNA-N,CCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
89320,23.425,726.46265,"21-(1-cyclopentylethyl)-16,17,25,28-tetrahydroxy-6-(hydroxymethyl)-12-{[(3-methoxypropyl)amino]methyl}-5-methyl-9-oxo-10-oxaheptacyclo[17.8.1.0?,??.0?,??.0?,??.0?,??.0??,??]octacosa-7,12-diene-1-carbaldehyde",[M+H]+,ZSXCOWQWXWMSKU-UHFFFAOYSA-N,O=CC12CCC(O)C3CCC(CC(CC4(O)C1CCC5(C)C4(O)CC6C=C(CNCCCOC)C7OC(=O)C=C7C65CO)C32O)C(C)C8CCCC8
89322,23.588,726.46277,"21-(1-cyclopentylethyl)-16,17,25,28-tetrahydroxy-6-(hydroxymethyl)-12-{[(3-methoxypropyl)amino]methyl}-5-methyl-9-oxo-10-oxaheptacyclo[17.8.1.0?,??.0?,??.0?,??.0?,??.0??,??]octacosa-7,12-diene-1-carbaldehyde",[M+H]+,ZSXCOWQWXWMSKU-UHFFFAOYSA-N,O=CC12CCC(O)C3CCC(CC(CC4(O)C1CCC5(C)C4(O)CC6C=C(CNCCCOC)C7OC(=O)C=C7C65CO)C32O)C(C)C8CCCC8
89323,23.485,726.46283,"21-(1-cyclopentylethyl)-16,17,25,28-tetrahydroxy-6-(hydroxymethyl)-12-{[(3-methoxypropyl)amino]methyl}-5-methyl-9-oxo-10-oxaheptacyclo[17.8.1.0?,??.0?,??.0?,??.0?,??.0??,??]octacosa-7,12-diene-1-carbaldehyde",[M+H]+,ZSXCOWQWXWMSKU-UHFFFAOYSA-N,O=CC12CCC(O)C3CCC(CC(CC4(O)C1CCC5(C)C4(O)CC6C=C(CNCCCOC)C7OC(=O)C=C7C65CO)C32O)C(C)C8CCCC8
89325,23.544,726.46381,CNP0441327,[M+H]+,PGVVRRIKRKQBOT-UHFFFAOYSA-N,O=C1C(NCC(O)C)=C2C(CCC3(C)C(CCC23O)C(O)(C)C(O)C4OCC(C5CCCC5)C4C)C6(CCC7=CN=C(N)C=C7)CC(O)C(O)CC16
89326,16.533,726.46954,CNP0441327,[M+H]+,PGVVRRIKRKQBOT-UHFFFAOYSA-N,O=C1C(NCC(O)C)=C2C(CCC3(C)C(CCC23O)C(O)(C)C(O)C4OCC(C5CCCC5)C4C)C6(CCC7=CN=C(N)C=C7)CC(O)C(O)CC16
89327,16.786,726.47925,N-[1-(1H-indol-3-yl)propan-2-yl]-2-[4-(2-methylpropyl)phenyl]propanamide,[M+2H]2+,YHYIXRWFLNNBGZ-UHFFFAOYSA-N,O=C(NC(C)CC1=CNC=2C=CC=CC21)C(C3=CC=C(C=C3)CC(C)C)C
89332,16.389,726.50745,"PC(14:1(9Z)/18:3(6Z,9Z,12Z))",[M+H]+,MVGBUJJTKGIFFM-OTEGYGNMSA-N,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C
89333,18.361,726.50757,"PE(20:4(5Z,8Z,11Z,14Z)/15:0)",[M+H]+,ZCLVHBFNNXEQCL-UAAZYTQRSA-N,CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCCN
89335,23.644,726.50769,"PC(18:3(6Z,9Z,12Z)/14:1(9Z))",[M+H]+,NPXTVNLLGVNVDJ-YJGZTRTOSA-N,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC
89336,19.081,726.50769,"PE(20:4(5Z,8Z,11Z,14Z)/15:0)",[M+H]+,ZCLVHBFNNXEQCL-UAAZYTQRSA-N,CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCCN
89338,17.943,726.50781,"PC(14:1(9Z)/18:3(6Z,9Z,12Z))",[M+H]+,MVGBUJJTKGIFFM-OTEGYGNMSA-N,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C
89339,20.684,726.50781,"PC(18:3(6Z,9Z,12Z)/14:1(9Z))",[M+H]+,NPXTVNLLGVNVDJ-YJGZTRTOSA-N,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC
89340,21.093,726.50787,"PC(18:3(6Z,9Z,12Z)/14:1(9Z))",[M+H]+,NPXTVNLLGVNVDJ-YJGZTRTOSA-N,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC
89341,18.876,726.50787,"PE(15:0/20:4(5Z,8Z,11Z,14Z))",[M+H]+,MQYXRLOJMZSONC-RUFREIRGSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
89342,19.047,726.50787,"PC(18:3(6Z,9Z,12Z)/14:1(9Z))",[M+H]+,NPXTVNLLGVNVDJ-YJGZTRTOSA-N,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC
89343,18.837,726.50793,"PE(15:0/20:4(5Z,8Z,11Z,14Z))",[M+H]+,MQYXRLOJMZSONC-RUFREIRGSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
89344,23.607,726.50806,"PE(15:0/20:4(5Z,8Z,11Z,14Z))",[M+H]+,MQYXRLOJMZSONC-RUFREIRGSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
89345,20.933,726.50818,"PE(15:0/20:4(5Z,8Z,11Z,14Z))",[M+H]+,MQYXRLOJMZSONC-RUFREIRGSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
89350,16.577,726.50867,"PE(15:0/20:4(5Z,8Z,11Z,14Z))",[M+H]+,MQYXRLOJMZSONC-RUFREIRGSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
89354,17.148,726.55243,UNPD90545,[M+H]+,SUBYBSQARMSYNW-MXLBERDXNA-N,CCCCCCCCCCCC\C=C\[C@@H](O)C(=O)N[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CC\C=C(/C)CCCCCCCCC
89355,16.899,726.55249,UNPD90545,[M+H]+,SUBYBSQARMSYNW-MXLBERDXNA-N,CCCCCCCCCCCC\C=C\[C@@H](O)C(=O)N[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CC\C=C(/C)CCCCCCCCC
89360,17.982,726.58649,Glucosylceramide (d18:1/9Z-18:1),[M+H]+,MVGFIPNJBNBHNC-SOHSISBGNA-N,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)CCCCCCC\C=C/CCCCCCCC
89366,18.087,726.70959,PubChem_123818211,[M+H]+,HPMUMLCYZYEGKK-UHFFFAOYSA-N,CCCCCC=CCC=CCCCCCCCCCC(CCCCCCCC=CCC=CCCCCC)OC(=O)CCC(C)CC(C)(C)CN(C)C
89381,10.426,727.20959,Camelliaside B,[M+H]+,LLPRITPJQPQXIR-UHFFFAOYNA-N,CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)C(OC3OCC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
89387,14.125,727.35223,UNPD82539,[M+H]+,HRCKZCPMAVHOGT-CVKOADSDNA-N,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](CC[C@]34C)O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@]1(O)C[C@H](O)[C@@H]2C1=COC(=O)C=C1
89398,16.385,727.45648,"3,3',4,4'-Tetradehydro-1'-(beta-D-glucopyranosyloxy)-1',2'-dihydro-beta,psi-caroten-2-one",[M+H]+,WCJRTUFWFLRDJF-VJWAGEMCNA-N,C\C(\C=C\CC(C)(C)O[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1O)=C/C=C/C(/C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C=CC(=O)C1(C)C
89399,17.356,727.46075,"PG(18:4(6Z,9Z,12Z,15Z)/15:1(9Z))",[M+H]+,APIJXQIPZIJFGI-SRNAEFKZNA-N,CCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OC[C@@H](O)CO
89414,10.817,727.82538,PubChem_35209918,[M+2H]2+,GHWZZHAFDCLZKU-UHFFFAOYSA-N,COC1=C(C=C(C=C1Br)Cl)NC(=O)C2=CC=C(O2)Cl
89415,11.212,727.82562,PubChem_67121147,[M+2H]2+,KFZYHBSWZTUUPP-UHFFFAOYSA-N,CCOC(=O)C1=NOC(=C1Br)C2=CC(=C(C=C2)Cl)Cl
89416,10.179,727.82605,PubChem_35209918,[M+2H]2+,GHWZZHAFDCLZKU-UHFFFAOYSA-N,COC1=C(C=C(C=C1Br)Cl)NC(=O)C2=CC=C(O2)Cl
89424,7.265,728.17139,4-chloro-N-(2-methoxy-1-phenazinyl)benzamide,[M+2H]2+,CHSJEFIEQFTFKV-UHFFFAOYSA-N,COC1=C(NC(=O)C2=CC=C(Cl)C=C2)C2=NC3=CC=CC=C3N=C2C=C1
89425,7.324,728.17139,2-[(4-phenylphenyl)sulfonylamino]pentanedioic acid,[M+2H]2+,IQGHPUPMOUUHPP-UHFFFAOYNA-N,OC(=O)CCC(NS(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O
89448,17.281,728.48663,PubChem_156963936,[M+H]+,NWTFWMWJWNKFER-KUYWIFHNSA-N,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCC(C)O)COP(=O)(O)OCCN
89453,18.755,728.52246,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89454,18.799,728.52252,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89455,20.339,728.52252,"PE(20:3(8Z,11Z,14Z)/15:0)",[M+H]+,POQSUCXVUTUHBZ-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCCN
89456,17.35,728.52252,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89457,20.163,728.52264,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89458,16.878,728.52264,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89459,19.15,728.52271,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89460,18.901,728.52283,"PE(20:3(8Z,11Z,14Z)/15:0)",[M+H]+,POQSUCXVUTUHBZ-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCCN
89461,17.32,728.52289,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89462,18.863,728.52295,"PE(20:3(8Z,11Z,14Z)/15:0)",[M+H]+,POQSUCXVUTUHBZ-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCCN
89465,20.867,728.52301,"PC(18:3(6Z,9Z,12Z)/14:0)",[M+H]+,UXEFXNOSLOCOLX-ZCHSEWAGSA-N,CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C
89466,23.645,728.52301,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89467,16.356,728.52301,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89468,16.41,728.52301,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89471,23.489,728.52307,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89472,17.543,728.52313,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89473,20.22,728.52313,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89475,16.615,728.52313,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89476,16.436,728.52325,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89477,19.042,728.52332,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89478,19.094,728.52332,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89479,23.615,728.52338,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89480,17.235,728.52344,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89481,16.495,728.5235,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89482,20.526,728.52356,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89484,20.573,728.52362,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89485,17.047,728.52374,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89486,20.467,728.5238,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89487,20.39,728.5238,"PC(14:0/18:3(6Z,9Z,12Z))",[M+H]+,VZQRMZUULSWEHB-XCFXQIAYSA-N,CCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC
89488,20.288,728.5238,"PE(15:0/20:3(8Z,11Z,14Z))",[M+H]+,SZZCMHZXMWIKPE-IRHHTPKQSA-N,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC
89489,19.226,728.52417,"PC(18:3(6Z,9Z,12Z)/14:0)",[M+H]+,UXEFXNOSLOCOLX-ZCHSEWAGSA-N,CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C
89490,15.698,728.52429,"PC(18:3(6Z,9Z,12Z)/14:0)",[M+H]+,UXEFXNOSLOCOLX-ZCHSEWAGSA-N,CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C
89527,17.727,729.36591,UNPD32268,[M+H]+,ZRMDVCHFVDSLJI-OEXPWCEANA-N,CO[C@H]1[C@@H](O)[C@H](O[C@H]2CC[C@@]3(CO)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
89530,13.936,729.36816,UNPD84541,[M+H]+,DOYDQNQLCHBFDK-BBBGJSTQNA-N,CC(C)CC(=O)O[C@@H]1[C@H](O[C@@H]2C[C@H]([C@H]3CC[C@@]45C[C@@H](CC[C@H]4[C@]3(C)C2)C(=C)[C@@H]5O)C(O)=O)O[C@@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
89535,19.693,729.40222,UNPD165834,[M+H]+,JFCVBFAVXNHLRZ-ZXKYAPLSNA-N,C[C@@H]1O[C@@H](O[C@@H]2C[C@@H]3C(CC[C@H]4C(C)(C)[C@H](CC[C@@]34C)O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)=C[C@@]2(C)C=C)[C@@H](O)[C@H](O)[C@@H]1O
89536,19.739,729.40228,UNPD165834,[M+H]+,JFCVBFAVXNHLRZ-ZXKYAPLSNA-N,C[C@@H]1O[C@@H](O[C@@H]2C[C@@H]3C(CC[C@H]4C(C)(C)[C@H](CC[C@@]34C)O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)=C[C@@]2(C)C=C)[C@@H](O)[C@H](O)[C@@H]1O
89538,16.923,729.40338,UNPD165834,[M+H]+,JFCVBFAVXNHLRZ-ZXKYAPLSNA-N,C[C@@H]1O[C@@H](O[C@@H]2C[C@@H]3C(CC[C@H]4C(C)(C)[C@H](CC[C@@]34C)O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)=C[C@@]2(C)C=C)[C@@H](O)[C@H](O)[C@@H]1O
89544,23.464,729.44427,UNPD34654,[M+H]+,CVFOCYVQSJZYEG-CHWXJVGGNA-N,CC(C)CC[C@H](O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H](C)[C@@H]1CC[C@H]2[C@H]3CC(=O)[C@H]4C[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C
89545,23.529,729.44452,UNPD34654,[M+H]+,CVFOCYVQSJZYEG-CHWXJVGGNA-N,CC(C)CC[C@H](O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H](C)[C@@H]1CC[C@H]2[C@H]3CC(=O)[C@H]4C[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C
89548,17.54,729.44482,UNPD34654,[M+H]+,CVFOCYVQSJZYEG-CHWXJVGGNA-N,CC(C)CC[C@H](O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H](C)[C@@H]1CC[C@H]2[C@H]3CC(=O)[C@H]4C[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C
89549,19.628,729.44507,UNPD34654,[M+H]+,CVFOCYVQSJZYEG-CHWXJVGGNA-N,CC(C)CC[C@H](O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H](C)[C@@H]1CC[C@H]2[C@H]3CC(=O)[C@H]4C[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C
89550,18.358,729.44519,UNPD34654,[M+H]+,CVFOCYVQSJZYEG-CHWXJVGGNA-N,CC(C)CC[C@H](O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H](C)[C@@H]1CC[C@H]2[C@H]3CC(=O)[C@H]4C[C@@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C
